,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
70% ACWI - 30% AGG,0.298471775,0,0.165342352,0.064097249,0.021367383,0.011497072,0,0,0,0,0,0.023074609,0.010564155,0,0,0.002886844,0,0,0,0.044379516,0,0.0111856,0.086344029,0,0.014150843,0,0,-0.037985652,0,0,0,0,0,0.006933111,0,0,0.064446058,0,0,0
70% ACWI - 30% AGGU,0.242857369,0.005875874,0.090097071,0.059088179,0.0347991,0.026247073,0,0,0.003886154,0,0,0.037604347,0.019360369,0.011326616,0,0.000247225,0.002312269,0,0,0,0.049801477,0.022635197,0.030883369,0,0.025014316,0.000190779,0,-0.031494941,0,0,0,0,0,0.00500279,0,0.026058346,0.076241868,0,0.042482994,0
70% ACWI - 30% MUB,0.281151804,0.008172411,0.156497592,0.057588404,0.007678985,0.005653034,0,0,-0.013969117,0,0.00854873,0.030635595,0.002427502,0,0,0.004170551,0.006350808,0,0,0.034021186,0.021979076,0.035454737,0.059158723,0,0.007141385,0,0.01405558,-0.003043365,0,0,0,0,-0.013759857,0.015204754,0,0,0.048634353,0,0.083218559,0
80% ACWI - 20% AGG,0.360055706,0,0.184379613,0.07718999,0.019812224,0.013747623,0,0,0,0,0,0.029147016,0.007186186,0,0,0,0,0,0,0.03240109,0,0.017064933,0.039172981,0,0.015510438,0,0,-0.034320764,0,0,0,0,0,0.008909372,0,0,0.067228521,0,0.001648973,0
80% ACWI - 20% AGGU,0.302228386,0.002362713,0.133808755,0.071585212,0.029971207,0.025659576,0,0,0.000244554,0,0,0.03927922,0.013785234,0.011100272,0,0.002838508,0.002338577,0,0,0,0.008146483,0.026937913,0.012369442,0,0.025643796,0,0,-0.044958903,0,0,0,0,0,0.0070401,0,0.019055161,0.080353386,0,0.042426722,0
80% ACWI - 20% MUB,0.342471766,0.00142659,0.184290752,0.07157015,0.009261234,0.010261298,0,0,-0.008040178,0,0.002101947,0.032787595,0.002137439,0,0,0,0.005228185,0,0,0.025957658,0,0.038335343,0.033504726,0,0.013319184,0,0,-0.019607759,0,0,0,0,-0.009452068,0.014079378,0,0,0.06098971,0,0.065139897,0
abrdn-Emerg Mrkt Corp Bond I Acc HCHF,-0.126717028,-0.028224119,0,0.110587554,-0.029205341,-0.032764899,0,0.038086563,-0.043449131,-0.023420954,0,-0.060486009,0.059089089,-0.009944659,-0.023544985,0.018330041,0.00847019,0,0.111335533,-0.068659264,0,0.157368837,0.090151375,-0.703846229,-0.042021115,0.11616517,0.567920153,0.192348552,-0.052872599,0.057958819,-0.224592857,0,-0.046421892,0.002187219,-0.009768626,0.049060031,-0.051147977,0.289785178,0,0.916165975
abrdn-Emerg Mrkt Corp Bond I Acc HEUR,-0.094276977,-0.038254455,0,0.098513273,-0.033393279,-0.012739886,0.01579876,0.062335509,-0.045087165,-0.034638493,0,-0.048368657,0.052686426,-0.005561834,-0.038404143,0.015907258,0,0,0.037681329,-0.041432169,0,0.032754325,0,-0.461941164,-0.071207496,0.134348682,0.631246637,0.103827873,-0.075953445,0.01503792,-0.086906759,-0.047570753,-0.020691394,0.017938915,0,0.04080161,-0.030949144,0.238000294,0,0.714029148
abrdn-Emerg Mrkt Corp Bond I Acc USD,-0.10418337,-0.03342368,0,0.099009609,-0.031957084,-0.014613788,0.014646976,0.059243846,-0.045904571,-0.03776609,0,-0.047714349,0.052749249,-0.00355205,-0.039773099,0.018932747,0,0,0.04755151,-0.035121115,0,0.038819011,0,-0.459595143,-0.074402467,0.13510288,0.618697809,0.109407878,-0.070534446,0.013627006,-0.083616591,-0.053906928,-0.019740886,0.019063673,0,0.037256066,-0.030822773,0.244181759,0,0.723720766
abrdn-Emerg Mrkt Corp Bond I M Inc HGBP,-0.141140017,-0.017693521,0,0.110134018,-0.027148014,-0.051899639,0,0.040008629,-0.043965664,-0.019281765,0,-0.066055364,0.067742317,-0.028396523,-0.031716025,0.022438081,0.006321707,-0.002805291,0.131223959,-0.078157898,0,0.134340949,0.102449083,-0.667797542,-0.053627721,0.116609875,0.575502107,0.168227039,-0.05715427,0.056090325,-0.190338767,-0.002955057,-0.034735174,0.001123125,0,0.049743355,-0.042616711,0.279576335,0,0.89248087
Acasta Global Fund Class D,0,0,0,0,0,-0.050807961,0.05802324,0,-0.016821866,-0.091961269,0,0.00139764,0.020397673,0.001118976,0,0,0,-0.01096699,0,0,-0.123516036,0.03585804,0,-0.162939088,-0.032458737,0,0.085633938,0,0,-0.024595026,0.019094664,-0.008515322,-0.011493859,0,0.251261114,0,0,0.432378326,0,0.262323008
ACF FX&Futures Overlay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046556487,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return CHF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004024155,-0.040695777,0,0,0,-0.018573201,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return EUR,0,0,0,0,0,0,0,0,-0.004771901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014519651,-0.038888463,0,0,0,-0.000318053,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return GBP,0,0,0,0,0,0,0,0,-0.001463831,0,0,0,0,-0.019672758,0,0,0,0,0,0,0,0,0,0,-0.003637046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return USD,0,0,0,0,0,0,0,0,-0.002455769,0,0,0,0,-0.01817648,0,0,0,0,0,0,0,0,0,0,-0.005797478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return USD Class C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge,0,0,0.02178882,0.011400555,0,0.145711925,0,0,-0.071357989,0,0,0.01821981,0,0,-0.139724188,0,0.11326923,0,0,0.028579463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013420109,0,0,0,0.5253727,0,0
AIA Hedge Fund Strategies - Equity Hedge CHF,0,0,0,0,0,0,0,0,0,0,0,0.034599552,0,0,0,0,0.034914137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge EUR,0,0,0,0,0,0,0,0,0,0,0,0.034972905,0,0,0,0,0.046354366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge GBP,0,0,0,0,0,0,0,0,0,0,0,0.036641586,0,0,0,0,0.044927289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge USD,0,0,0,0,0,0,0,0,0,0,0,0.028475916,0,0,0,0,0.028373071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge USD Class C,0,0,0,0,0,0,0.037056644,0,0,0,0,0,0.146286627,0,0,0.007245828,0.137353151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (CHF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-18,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (EUR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (GBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (USD Class C),0,0,0,-0.059343293,0.061080604,-0.013859352,0,0,-0.002634236,-0.039101909,0.050227124,0.005105773,0,0,-0.010530887,0,0.013370334,0,0.021011408,0,0,0,0,-0.043993907,0.005601909,-0.029423225,0,0.004551875,0,0,-0.014448924,0.009249342,0.028468907,-0.004980208,0,-0.033624919,-0.101043216,0.565544031,0,-0.064697635
AIA ICAV Absolute Return Composite (USD),0,0,0,-0.048532493,0.070666925,-0.012782831,0,0,-0.001704466,-0.043541931,0.034593722,0.011803655,-0.001722932,0,-0.012346394,0,0.022661429,0,0.050979499,0,0,0,0,-0.037632432,0.019764465,-0.02413121,-0.018343,0.015365421,-0.002470653,0,-0.008572318,0.005815487,0.018387902,-0.005436844,0,-0.042444975,-0.145559608,0.570111953,0,-0.042877189
AIA ICAV Alternative Credit Composite (CHF A1 Acc),0,0,0,0.014127411,0,0,0.013226547,0,0,0,0,0.003050023,0,0,0,0,0,0,0,-0.003102636,0,0,0,0,0,0,0.014159441,0,0,0,0,0,0,0.015436492,0,0.021550108,0,0,0,0
AIA ICAV Alternative Credit Composite (EUR A1 Acc),0,0,0,0.00389193,0,-0.00981953,0.007306054,0,-0.003556892,-0.031426352,-0.002487788,0.005819185,-0.004564953,0,0,0,0.00236379,-0.031357889,0,-0.033731145,-0.002284342,0,0,-5.38E-05,0,0.00984348,0.079827649,0.029464585,0,0,0,0.000583266,-0.008975586,0.001788327,0,0.022526203,0,0.165119035,0,0.08633506
AIA ICAV Alternative Credit Composite (GBP A1 Acc),0,0,0,0,0,0,0.018689862,0,0,0,0,0,0,0,0,0,0,0,0,-0.011603995,0,0,0,0,0,0.021710834,0.014572939,0,0,0,0,0,0,0.012439516,0,0.025725971,0,0,0,0
AIA ICAV Alternative Credit Composite (USD A1 Acc),-0.016939724,0.003764659,0,0.00103868,0.003244437,-0.009596137,0.010703065,0,-0.004853816,-0.038721313,-0.001177331,0.008566787,-0.007105141,0.0095594,0,0,-0.003104711,-0.0273481,0,-0.045356608,-0.009098538,0,0,-0.020000536,0,0.038890996,0.075047483,0.058842075,0,-0.006047751,0,0.005163607,-0.012771293,0.002736983,0.051293001,0.026898525,0,0.195669008,0,0.113315301
AIA ICAV Equity Hedge Composite (CHF),0,0,0,0.052380248,0,0.153884794,0,0.105490674,-0.074674626,0,0.036339371,0.062474187,-0.00880934,0,-0.138032643,0,0.072257953,0,0,0,0,0,0,0,-0.05255079,-0.04083985,0,0,0,0,0,0,-0.012784022,0.009718212,0,0,0,0.624445675,0,0
AIA ICAV Equity Hedge Composite (GBP),0,0,0,0.044096987,0.003446416,0.146368613,0,0.070682962,-0.058771453,0,0.018670258,0.068410568,0,0,-0.105762184,0,0.071357411,0,0,0,0,0,0,0,-0.067704596,-0.013423083,0,0,0,0,0,0,-0.005109949,0.008601818,0,0,0,0.592268446,0,0
AIA ICAV Equity Hedge Composite (USD),-0.013197821,0,0.245663847,0.050142471,0,0.098999061,-0.121246708,0.254582939,-0.111834088,-0.009812399,0.110801146,0.003061019,-0.050353968,-0.018632094,-0.234956479,0,0.113961273,0,0,0.029647302,-0.118279238,0,0,0,0,-0.062360577,-0.063880742,0.120243631,0,0,0,0,-0.015447943,0.000321116,-0.016076919,-0.044398481,0,0.89976417,0,0
AIA ICAV Hedged Equity Composite (EUR),0,0,0,0.048996991,0,0.148006934,0,0.076217642,-0.064552907,0,0.025620835,0.064701173,0,0,-0.114188078,0,0.074162383,0,0,0,0,0,0,0,-0.060157479,-0.02619476,0,0,0,0,0,0,-0.006434979,0.009525966,0,0,0,0.604368296,0,0
AKO European Long-Only Fund,0,0.698883102,0,-0.080385095,0.154468693,0,-0.071788594,0,-0.059067548,0,0,0.242562667,0,0,-0.008646228,0,0.020563934,0,0,0.064686181,0,0,0,0,0,0,0,0,-0.625503633,0,0,0,0,0.004725688,0,0.007737234,0,0,0,0
AKO European Long Only Fund A1,0,0.750225818,0,-0.073177243,0.141357994,0,-0.114612568,0,-0.070982079,0.026536154,0,0.228587443,0,0,-0.028392502,0,0.047535023,0,0,0.055534651,0,0,0,0,0,0,0,0,-0.67727727,0,0,0,0,0.006824077,0,0.015649668,0,0,0,0
AKO Fund Ltd,0,0.41964395,0,-0.107345069,0.166288176,0.066460257,-0.13380299,0,-0.069835596,0,0,0.234852293,0,0.006901062,-0.026322135,0,0,0.028352238,0,0.162167954,0,0,0,0,0,0,0,0.226195948,-0.171368974,0,0,0,0,-0.008807628,0,-0.020416511,0,0,0,0
AKO Fund Ltd A2,0,0.450903224,0,-0.119074338,0.143781493,0.0645791,-0.146369882,0,-0.067613119,0,0,0.242160352,0,0.020160191,-0.03021245,-0.024838743,0,0.044070772,0,0.164108293,0,0,0,0,0,0,0,0.23555192,-0.19520144,0,0,0,0,-0.0104098,0,-0.01762546,0,0,0,0
AKO Global Fund Limited,0,0.144570437,0,-0.070623385,0.069260685,0,0,0,-0.042183178,0,0.107174418,0.066573652,0,0,-0.007725509,0,0.031551495,0.203890552,0,0.085727713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007690196,0,0,0,0,0,0
AKO Global Fund ProForma,0,0.144570437,0,-0.070623385,0.069260685,0,0,0,-0.042183178,0,0.107174418,0.066573652,0,0,-0.007725509,0,0.031551495,0.203890552,0,0.085727713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007690196,0,0,0,0,0,0
Akre Focus Instl,0,0,0,-0.080155859,0.029965883,0.009319682,0.066376187,0,-0.010798819,0.036004263,0,0.155980925,0,0,0,0,0.038222823,0,0.355165876,0.184427778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012747429,0,0,0.355850795,0,0,0
Alerian MLP ETF,0,-0.161275609,0,-0.115069029,-0.142166976,0.037968189,-0.09731731,0.779947984,0.66116663,-0.967030223,-0.023267508,0.366017438,0,-0.087495582,-0.542061435,0.11006017,0,0,0.73175223,-0.416546083,0,0.098061827,0.133753763,0.937723702,-0.419525701,0.20872096,0.374292073,0.162678411,0,0.142804518,-0.089863326,0,0.075496795,-0.208927272,0.01788149,0.01995509,0,1.051212662,0.176179186,0.210601812
Algebris Financial Credit I EUR Acc,0,0.009459512,0,0,0.027164798,-0.014503396,0.171794133,0,0,0,0,0.005715507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178469343,0.181884461,0,-0.089781022,0,-0.040349359,0,-0.024796364,-0.016449883,0,0,0,0,0,0.139559932
Algebris Financial Credit R USD Acc,0,0,0,0,0.039456912,0,0.176184457,0,0,0,0,0.01285402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103305515,0.170769938,0,0,0,0,0,-0.014303472,-0.012582913,0,0,0,0,0,0.068247406
Alta Park Fund Ltd,0,0,0,0,0.096639316,0,0,0,-0.103103977,0,0,0,0.080856761,0,-0.063215526,0,0.170716054,0,0,0.035595364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040597737,0,0,0,0,0,0
AlTi-Allianz Private Debt Composite,0,0,0,2.35E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi-Allianz Private Debt EUR Composite,0,0,0,0.009967174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi HK Private Debt,0,0,0,0.024876045,0,0,0,0,0,0,0,0,0,0,0.068602541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi HK Private Equity,0,0,0,0,0,0,0,0,-0.04144241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi HK Real Estate,0,0,0,0,0,0.062105039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298532609,0,0,-0.016270669,0,0,0,0,0,0
AlTi International - Impact PE Composite,0,0.006534599,0,0,0.187034198,-0.035403393,-0.005663878,0,0.005461456,0,0.006721759,-0.02645875,-0.015326615,-0.018269761,-0.002426093,-0.003161052,-0.00682793,0,0.052968192,-0.001878449,0,-0.026072186,-0.026179684,-0.081967648,0.009996186,0.025092668,0,0.006246085,-0.035338077,0,0,0,0.015611061,0.003593845,0,-0.017644129,0,-0.092782931,0.863680025,0
AlTi International - Impact Real Estate Composite,0,-0.029621241,0,0.037847059,-0.048995252,0,-0.069063105,-0.032964481,-0.018274678,-0.032618142,0.028459384,0.019294274,-0.0215158,0.011915835,0,0,-0.04366581,0,0.181189095,0.024598567,0,0,0,0,0.028721785,-0.054515986,0,0,0,-0.071444917,0,0.025673277,-0.020566077,-0.010699484,0,0.542824399,0,0,0.186174636,0
AlTi International - PE Composite,0.000367317,0,0,0.000222644,0.002123918,0,0.000289269,0,0.000256395,0,0,0.000703737,7.89E-05,9.66E-05,0,0,1.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103982,0,0,0.002633261,0,0.986919217,0
AlTi International - Private Credit Composite,0,0,0,0,0.000450435,0,4.11E-05,0.000780789,0,8.87E-06,0,0.00045019,0,0.000182284,0,0,0,0,0,0,0,0,0,0.002470094,0,0.000181152,0,0,0,0,0,0,0,0.00026726,0,6.26E-05,0,0,0,0.988359341
AlTi International - Real Estate Composite,0,-0.02952034,0,0.037820053,-0.049094858,0,-0.069147777,-0.032972273,-0.018324245,-0.032600021,0.028461751,0.019259788,-0.021503912,0.011933526,0,0,-0.043600694,0,0.181175698,0.02460526,0,0,0,0,0.028690281,-0.054460647,0,0,0,-0.071550021,0,0.025646073,-0.020562302,-0.010700241,0,0.54286462,0,0,0.186362962,0
AlTi Onshore - Buyout Composite,0,0.03516067,0,0.020168175,-0.067663912,0,0.020280902,0,0.006822387,0.01516027,0.014390044,0,0,0.010006623,0,0.009305486,-0.002867125,0,0.032551044,-0.008020333,0,0.002627645,0,0,0.004469345,0.024355417,0,0,-0.000417026,0,0,0,0.003079744,0.0023335,0,0,0.00738393,0,0.90801766,0.107916202
AlTi Onshore - Impact PE Composite,0,0.006534599,0,0,0.187034198,-0.035403393,-0.005663878,0,0.005461456,0,0.006721759,-0.02645875,-0.015326615,-0.018269761,-0.002426093,-0.003161052,-0.00682793,0,0.052968192,-0.001878449,0,-0.026072186,-0.026179684,-0.081967648,0.009996186,0.025092668,0,0.006246085,-0.035338077,0,0,0,0.015611061,0.003593845,0,-0.017644129,0,-0.092782931,0.863680025,0
AlTi Onshore - PE Composite,0,0.026347401,0,0,0.054246471,-0.019413722,0.00057039,0,0.004462549,0.000253028,0.013138827,-0.014048249,-0.009351708,0,0,0,-0.005936331,0,0.040664341,-0.010627837,-0.00038971,-0.002738695,-0.004909995,0,0.007627112,0.01380022,0,0,-0.010447579,0,0,0,0.004322557,0.002497543,0,-0.00953234,0,0,0.912183616,0
AlTi Onshore - Private Credit Composite,0,0,0,0.000802438,0,0,-0.00292447,0,0,0,0.001441964,0.014063909,0,0,0.002274836,-0.011149897,0,0,0,-0.018284003,0,0,0,0.070940244,0,0.026006993,0,0.033327492,0,0,0,0.015478704,0.004605269,0.001903535,0,0,0,0,0,0.799203448
AlTi Onshore - Real Estate Composite,0,-0.029621241,0,0.037847059,-0.048995252,0,-0.069063105,-0.032964481,-0.018274678,-0.032618142,0.028459384,0.019294274,-0.0215158,0.011915835,0,0,-0.04366581,0,0.181189095,0.024598567,0,0,0,0,0.028721785,-0.054515986,0,0,0,-0.071444917,0,0.025673277,-0.020566077,-0.010699484,0,0.542824399,0,0,0.186174636,0
AlTi Onshore - Venture Composite,0,0,-0.014490615,-0.008168055,0.362760934,-0.055958439,-0.025953487,0,0.007643088,0,0,-0.040181839,-0.023456839,-0.040940381,-0.010899888,-0.006822955,-0.010290952,0,0.069191423,0,0,-0.057541639,-0.049093493,-0.201695766,0.016832082,0.029033377,0.012370419,0.049692449,-0.03222296,0.011808553,0,0,0.027245566,0.004145004,0,-0.02604029,-0.008397277,-0.19313371,0.821371118,0
AlTi Tax-Advantaged Real Estate Fund LP,0,0.047359114,0,0,0.00580201,0,0,0,-0.062540932,0,0,0,0,-0.000123031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249177001,0,0,0.020689624,0,0,0,0,0,0
Apollo Debt Solutions Class I,0,0,0,0,0,-0.082062579,0,-0.085412067,0.006061705,0,0.072381087,0,0.035548477,0.011494081,0,0,-0.011436547,0.022882395,0,0,0,0,-0.133979401,0,0,0,0,0.007654061,0,0,0,0,0,0,0.057063426,0.100127585,0,0,0,0.296535324
Apollo Debt Solutions ProForma,0,0,0,0,0,-0.039540865,-0.000406942,0.007894465,0.000446642,0,0,0.031812766,0,-0.036676819,0,-0.017536046,0,0,0,-0.136624292,0,0,0,0,0,0.017760941,0.141435505,0.082316297,0,0,0,0,0.00405958,0,0.019296631,0.079567477,-0.063339842,0.166120451,0,0.474306723
Arcus Japan A Acc JPY,0,-0.629857212,1.680490828,0,0,0.054612519,0.048925214,0,0.050325911,0.032516169,-0.027689359,0.055908697,0.059981036,-0.000660119,-0.100399553,0.011106764,-0.26921958,0,0,-0.237962535,-0.223360738,0,0,-0.060854559,0,-0.012191752,-0.101770566,0,-0.1090858,-0.571896471,0,-0.180060401,-0.009639384,0.072183857,0,-0.081891437,0,0,0,0
Arcus Japan A Acc USD H,0,-0.635826598,1.722008181,0,0,0.051449939,0.045373144,0,0.052188072,0.012372107,-0.037573434,0.051513844,0.064919088,-0.000983451,-0.098820817,0.011490679,-0.263107921,0,0,-0.242122842,-0.223246891,0,0,-0.034500237,-0.008536515,-0.029815587,-0.081794894,0,-0.082927124,-0.585542128,0,-0.201218873,0,0.076959135,0,-0.085724041,0,0,0,0
Arcus Japan Value Fund - Relative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artisan International Value Advisor,-0.272430961,0.366236555,0.099955703,0.073108726,0.129871138,0.014623194,0.070853598,-0.024672317,0.040588572,0.056925488,0.067412409,0.061477772,-0.026777425,-0.036071406,-0.101982772,0.080715184,-0.129614913,0,0.176003423,-0.115993007,-0.083053551,-0.020291481,0.196946469,0.088603031,0.014749321,0.243522697,0.00908706,0,0,-0.054201272,0,0.001768709,0.049352305,-0.006469129,-0.067897348,0.082347378,0,0.375620714,-0.086327122,-0.21737017
Avanath Affordable Housing Renaissance Fund LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12332295,0,0,0,0,0,0,0,0,0,0
