,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
70% ACWI - 30% MUB,0.279705108,0.006970299,0.156934649,0.056892589,0.007272328,0.006072719,0,0,-0.014339433,0,0.009575851,0.031254683,0.003000866,0,0,0.005295063,0.006290019,0,0,0.03399839,0.022485817,0.035743022,0.059958103,0,0.00606314,0,0.014448335,-0.00465857,0,0,0,0,-0.014284733,0.01515387,0,0,0.046983019,0,0.086288274,0
80% ACWI - 20% AGG,0.362639573,0,0.184346677,0.077554716,0.019842148,0.013233184,0,0,0,0,0,0.028658308,0.006943104,0,0,0,0,0,0,0.032593717,0,0.017040872,0.03915831,0,0.01555913,0,0,-0.033725934,0,0,0,0,0,0.008946761,0,0,0.065730687,0,0.001349251,0
80% ACWI - 20% AGGU,0.318090224,0.00457261,0.133715793,0.074415266,0.028231149,0.021964953,0,0,0,0,0,0.035197314,0.010970142,0.01020655,0,0,0.001360876,0,0,0.001051997,0.003973991,0.026669479,0.014092006,0,0.027457158,0,0,-0.043373164,0,0,0,0,0,0.007353019,0,0.017184937,0.0782182,0,0.042467987,0
80% ACWI - 20% MUB,0.342313359,0.001467529,0.184194837,0.071542685,0.00926196,0.010305792,0,0,-0.00803574,0,0.002145669,0.032832785,0.002144577,0,0,0,0.005246461,0,0,0.025930786,0,0.038342017,0.03353838,0,0.013314754,0,0,-0.019731339,0,0,0,0,-0.009481444,0.014072936,0,0,0.061005251,0,0.06524062,0
abrdn-Emerg Mrkt Corp Bond I Acc HCHF,-0.129744566,-0.00739942,0,0.083751409,-0.024796708,-0.0298799,0,0.044615425,-0.043406978,-0.038309005,0,-0.0292836,0.037028164,-0.03595819,-0.038357642,0.018112808,0,0,0.066300576,-0.052348762,0,0.060167659,0,-0.447982131,-0.051512317,0.091103301,0.661694409,0.108494867,-0.032648246,0.015363118,-0.096805675,0,-0.033775883,0.001940551,0,0.054105565,-0.029568468,0.290969266,0,0.669871841
abrdn-Emerg Mrkt Corp Bond I Acc HEUR,-0.118036944,-0.034968585,0,0.094797175,-0.031578555,-0.012573159,0.015838668,0.066262698,-0.045548564,-0.043852832,0,-0.043341414,0.054462134,-0.003724161,-0.045370267,0.020443489,0,0,0.049137269,-0.044950737,0,0.029855604,0,-0.454290171,-0.071730757,0.129149809,0.631126519,0.100218514,-0.070809561,0.01579729,-0.080792129,-0.049960369,-0.019953787,0.017766362,0,0.042524563,-0.02194972,0.239519397,0,0.710079459
abrdn-Emerg Mrkt Corp Bond I Acc USD,-0.11918408,-0.028880196,0,0.094671698,-0.031531617,-0.014591337,0.013517569,0.060557271,-0.045594368,-0.046839357,0,-0.041986557,0.052323781,-0.002635755,-0.044513671,0.021725331,0,0,0.051511661,-0.038232197,0,0.032509723,0,-0.438411792,-0.075512109,0.129606338,0.621211455,0.102781164,-0.065949581,0.0112856,-0.070777889,-0.057008713,-0.018094156,0.01924754,0,0.040114837,-0.022484829,0.246449925,0,0.703445802
abrdn-Emerg Mrkt Corp Bond I M Inc HGBP,-0.179259658,-0.009199182,-0.016451753,0.068068952,-0.023947858,-0.028489222,0,0.018121641,-0.031274921,0,-0.012198017,-0.029943249,0.067188553,-0.061363173,-0.017102715,0.019948094,0,0,0.070371569,-0.116597736,0,0.065073149,0.158457216,-0.482920403,-0.011835736,0.103374025,0.602489445,0.154144145,0,0.024580634,-0.174692363,-0.000994499,0,0.00073822,-0.066047234,0.098163636,-0.014464105,0.325147265,0,0.573916502
Acasta Global Fund Class D,0,0,0,0,0,-0.04900672,0.058946168,0,-0.016597258,-0.098124074,0.002017973,0.003983933,0.01911528,0.001080117,0,0.001320131,0,-0.011188051,0,0,-0.112699252,0.032855363,0,-0.160885005,-0.035375957,0,0.081878678,0,0,-0.024694933,0.024374821,-0.009746628,-0.011912923,0,0.248495283,0,0,0.433335322,0,0.262395884
ACF FX&Futures Overlay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50E-18,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return,0,0,0,0,4.46E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return CHF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return EUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return GBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-18,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Absolute Return USD Class C,0,0,0,-0.049456506,0.069245094,-0.014306902,0,0,-0.000138401,-0.043594537,0.033159566,0.009818446,0,-0.000103106,-0.015237863,0,0.024309492,0,0.050514621,0,0,0,0,-0.028084664,0.012679939,-0.029800472,-0.021436916,0.003215921,0,0,0,0,0.02005971,-0.003979312,0,-0.036936832,-0.13955701,0.541424699,0,-0.035374736
AIA Hedge Fund Strategies - Equity Hedge,0,0,0.158886523,0.018501105,0,0.149639702,-0.036321398,0.051151821,-0.107335858,0,0,0,-0.050898422,-0.015932933,-0.170395699,-0.018221042,0.132499195,0,-0.049084292,0.07452733,0,0,0,0,-0.021334231,-0.129528192,0,0,0,0,0,0.021678072,0,0.013842788,0,0,0,0.805035426,0,0
AIA Hedge Fund Strategies - Equity Hedge CHF,0,0,0,0,0,0,0,0,0,0,0,0.036626313,0,0,0,0,0.044158571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA Hedge Fund Strategies - Equity Hedge EUR,0,0,0,0.066638043,0.004227318,0.1167169,0,0,-0.032721288,0,0,0.106125585,0,0,-0.00865646,0,0.116388201,0,0,0,0,0,0,0,-0.070374736,0,0,0,0,0,0,0,0,0.016908791,0,0,0,0.234514989,0,0
AIA Hedge Fund Strategies - Equity Hedge GBP,0,0,0,0.063631951,0.007944886,0.114190127,0,0,-0.02824456,0,0,0.10723698,0,0,-0.005993509,0,0.113432572,0,0,0,0,0,0,0,-0.074019459,0,0,0,0,0,0,0,0,0.016238023,0,0,0,0.230884264,0,0
AIA Hedge Fund Strategies - Equity Hedge USD,0,0,0,0.044614957,0,0,0.002932647,0,0,0,0,0.071342946,0,0,0,0.00270758,0.057149168,0,0,-0.028169367,0,0,0,0,-0.000360895,0,0,0,0,0,0,0,0,0.037385467,0,0.078303411,0,0.141028311,0,0
AIA Hedge Fund Strategies - Equity Hedge USD Class C,0,0,0.025625204,0,0,0,0.031271961,0.0302758,-0.024073633,0,-0.049739108,0,0.010950025,0.000708743,-0.009026605,0.030743409,0.060712803,-0.008133094,-0.076257063,-0.009181734,0,0.059235853,0,0,-0.006346916,0.113162778,0,0.221289665,0,0,0,0.030590089,-0.007337249,0.0090523,0,0.052238264,0,0.603306565,0,0
AIA ICAV Absolute Return Composite (CHF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E-18,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (EUR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (GBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99E-18,0,0,0,0,0,0
AIA ICAV Absolute Return Composite (USD Class C),0,0,0,-0.058894332,0.061188015,-0.014942374,0,0,-0.004045374,-0.037437183,0.050130283,0.004974957,0,0,-0.014663636,0,0.014297569,0,0.032755346,0,0,0,0,-0.042325768,0.007167737,-0.030484675,-0.007273552,0,0,0,-0.007954851,0.011116708,0.025918427,-0.005834913,0,-0.034154197,-0.108534155,0.556915332,0,-0.051262622
AIA ICAV Absolute Return Composite (USD),0,0,0,-0.049189475,0.071272515,-0.014636291,0,0,-0.002799914,-0.043504073,0.035206005,0.012649725,-0.001636974,0,-0.016510812,0,0.023343137,0,0.063931083,0,0,0,0,-0.031480888,0.01981055,-0.027943255,-0.024655386,0.00240747,-0.004327279,0,-0.001674969,0.007015691,0.015818025,-0.006206832,0,-0.042927855,-0.153730993,0.565765556,0,-0.035210895
AIA ICAV Alternative Credit Composite (CHF A1 Acc),0,0,0,0.014585985,0,0,0.014356881,0,0,0,0,0.003014215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008262861,0,0,0,0,0,0,0.015784196,0,0.020930028,0,0,0,0
AIA ICAV Alternative Credit Composite (EUR A1 Acc),0,0,0,0.003796246,0,-0.009825458,0.008567248,0,-0.004652407,-0.029691854,-0.001636869,0.005154314,-0.005401547,0,0,0,0.004725573,-0.032756122,0,-0.032967607,0,0,0,-0.017474018,0,0.007179515,0.079266046,0.026923846,0,0,0,0.004249143,-0.010887649,0.000551649,0,0.021718316,0,0.154702989,0,0.116792255
AIA ICAV Alternative Credit Composite (GBP A1 Acc),0,0,0,0,0,0,0.018899746,0,0,0,0,0,0,0,0,0,0,0,0,-0.010856963,0,0,0,0,0,0.021876641,0.013900174,0,0,0,0,0,0,0.012623883,0,0.025133434,0,0,0,0
AIA ICAV Alternative Credit Composite (USD A1 Acc),-0.017875472,0.007095253,0,0.001874413,0.001929608,-0.012478356,0.009318584,0,-0.005405281,-0.033882303,-0.000773043,0.005988744,-0.008407277,0.005709821,0,0,-0.000598762,-0.022230712,0,-0.042129454,-0.000361679,0,0,-0.016844779,0,0.032134145,0.068871411,0.053660546,0,-0.00680209,0,0.00954709,-0.013433386,0.001391292,0.033307585,0.026130241,0,0.185466215,0,0.131313053
AIA ICAV Equity Hedge Composite (CHF),0,0,0,0.046515032,0.01298343,0.11367734,0,0,-0.028783185,0.008001076,0,0.087107417,0,0,-0.037394526,0,0.092029861,0,0,0,0,0,0,0,-0.051730589,0,0,0,0,0,0,0,-0.002817069,0.01395588,0,0,0,0.394461355,0,0
AIA ICAV Equity Hedge Composite (GBP),0,0,0,0.043633709,0.020504982,0.100779497,0,0,-0.015473443,0.00634356,0,0.088731595,0,0,-0.0284063,0,0.094236688,0,0,0,0,0,0,0,-0.056691452,0,0,0,0,0,0,0,0,0.013279841,0,0,0,0.341221451,0,0
AIA ICAV Equity Hedge Composite (USD),0,0,0.160775226,0.057283753,0.016411006,0.079392911,-0.085390058,0.183502267,-0.096900719,0,0.087490803,0,-0.042016495,-0.000762529,-0.180799611,0,0.122314456,0,0,0.010585408,-0.15793723,0,0,0,0,-0.052117245,-0.003558523,0.068790867,0,0,0,0,-0.017557267,0.002496842,0,-0.015940974,0,0.724459701,0,0
AIA ICAV Hedged Equity Composite (EUR),0,0,0,0.047061122,0.016520833,0.107120105,0,0,-0.024356949,0.006009406,0,0.08420289,0,0,-0.03369543,0,0.094926385,0,0,0,0,0,0,0,-0.055612232,0,0,0,0,0,0,0,0,0.013757548,0,0,0,0.380045838,0,0
AKO European Long-Only Fund,0,0.698248505,0,-0.076250895,0.162286931,0,-0.070681183,0,-0.06254903,0.011702024,0,0.224704736,-0.005022873,0,-0.005354071,0,0.02527484,0,0,0.069893299,0,0,0,0,0.000958293,0,0,0,-0.63832891,0,0,0,0,0.007127637,0,0,0,0,0,0
AKO European Long Only Fund A1,0,0.703585637,0,-0.076830154,0.1562453,0,-0.073262215,0,-0.062563764,0,0,0.23525649,0,0,-0.006429389,0,0.031650618,0,0,0.057172135,0,0,0,0,0,0,0,0,-0.630213457,0,0,0,0,0.004352585,0,0.007285042,0,0,0,0
AKO Fund Ltd,0,0.482130802,0,-0.107338672,0.138303566,0.056070622,-0.156299029,0,-0.076717339,0,0.008810152,0.212045008,-0.004632341,0.037926193,-0.046468181,-0.044300916,0.010146767,0.102953593,0,0.164390159,0,0,0,0,0.037169418,0,0,0.221935188,-0.267840278,-0.001834905,0,0,-0.018584066,-0.004490342,0,-0.053709541,0,0,0,0
AKO Fund Ltd A2,0,0.512946178,0,-0.114234688,0.116416102,0.055615969,-0.167723433,0,-0.072605404,0,0.005230514,0.209587688,-0.009811754,0.056957305,-0.053682781,-0.079953927,0.022977274,0.12022202,0,0.15938694,0,0,0,0,0.055071739,0,0,0.24466808,-0.291924022,0,0,0,-0.024706377,-0.005792271,0,-0.052423446,0,0,0,0
AKO Global Fund Limited,0,0.143385568,0,-0.067044853,0.079710501,0,0,0,-0.043163129,0,0.099978547,0.05001867,0,0,0,0,0.03835369,0.198672667,0,0.084471188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006436624,0,0,0,0,0,0
AKO Global Fund ProForma,0,0.143385568,0,-0.067044853,0.079710501,0,0,0,-0.043163129,0,0.099978547,0.05001867,0,0,0,0,0.03835369,0.198672667,0,0.084471188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006436624,0,0,0,0,0,0
Akre Focus Instl,0,0,0,-0.084134153,0.046853956,0,0.056226027,0,-0.017378361,0.079218533,0,0.12130124,0,0,0,0,0.039580624,0,0.347511983,0.194540405,0,0,0,0,0,0,0,0,0,0,0,0,-0.012072004,0.01843479,0,0,0.353996644,0,0,0
Alerian MLP ETF,0,-0.25314483,0,0,-0.040318115,0.001804306,-0.004141837,0.644690166,0.686717375,-0.673173639,-0.057271719,0.257306577,0,-0.119937686,-0.419828359,0,0,0,0.73334461,-0.275276003,0,0,0,0.700947353,-0.39081105,0.258735912,0.301198107,0,-0.236820185,0.067674544,0,0.015238368,0.075806571,-0.193859786,0,0,0,0.70692928,0,0.701512359
Algebris Financial Credit I EUR Acc,0,0.004730369,0,0,0.03512347,-0.01596765,0.173434015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167182826,0.181379229,0,-0.085502787,0,-0.031682066,0,-0.024245906,-0.015005944,0,0,0,0,0,0.143495265
Algebris Financial Credit R USD Acc,0,0,0,0,0.053457806,0,0.179327382,0,0,0,0,0.011469117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089261337,0.164639526,0,0,0,0,0,0,-0.005522189,0,0.000350071,0,0,0,0
Alta Park Fund Ltd,0,0,0,0,0.105672849,0,0,0,-0.103949364,0,0,0,0.074794081,0,-0.057007772,0,0.162151305,0,0,0.032678197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042561455,0,0,0,0,0,0
AlTi-Allianz Private Debt Composite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi-Allianz Private Debt EUR Composite,0,0,0,5.88E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlTi HK Private Debt,0,0,0,0.057067808,0,0,0,0,-0.007798904,-0.007970819,0,0,0,0,0.000215864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064737091,0,0,0.153147134,0,-0.052539807,0,0,0,0,0,0
AlTi HK Private Equity,0,0,0,0.0430871,0.130861641,0.076439498,-0.020101421,0,0.020616328,-0.001182794,0,0,-0.056957896,0,0,-0.013926682,0,0,0.055103843,-0.128195565,0,0,0,0,0,0.115724457,0,0,0,0,-0.012928683,0,0,0,0.015452758,0,0,0,0.34680171,0.076508721
AlTi HK Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-18,0,0,0,0,0,0
AlTi International - Impact PE Composite,-0.002616639,0.00221184,0,-0.004241311,0.187597001,-0.028878014,-0.00688281,0,0.006535075,-0.002130535,0.011583806,-0.021067427,-0.012160785,-0.016374199,-0.00484998,0,-0.007818049,0,0.042274161,-0.005205604,0,-0.025408176,-0.0202866,-0.082944354,0.008172384,0.023975864,0.000201455,0.017695751,-0.018727346,0,0,-0.003454015,0.017797669,0.003941614,0,-0.012844544,0,-0.08226216,0.853082954,0
AlTi International - Impact Real Estate Composite,0,-0.02587041,0,0.038990385,-0.049204127,0,-0.069778142,-0.030717535,-0.020021558,-0.028443577,0.024425512,0.017129135,-0.024103836,0.007694967,0,0,-0.044501786,0,0.187431201,0.02452831,0,0,0,0,0.031366593,-0.056400498,0,0,0,-0.069368166,0,0.030240836,-0.022747648,-0.011793743,0,0.538615493,0,0,0.189598856,0
AlTi International - PE Composite,0.000336986,0,0,0.000204513,0.002135323,0,0.000305545,0,0.000252368,0,0,0.000731021,8.38E-05,0.000120411,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100224,0,0,0.002592873,0,0.986885473,0
AlTi International - Private Credit Composite,0,0,0,0,-0.001165047,0,0,0,8.24E-05,-8.34E-06,0,0.002659473,0,0.001256146,0,0,0,0,0,-8.11E-05,0,0,0,0.003472168,0,0.000238656,0,0,0,0,0,0,0.000509226,0.000114662,0,0.001333616,0,0,0,0.981253725
AlTi International - Real Estate Composite,0,-0.025770098,0,0.038964065,-0.049303052,0,-0.069862568,-0.030723839,-0.020071395,-0.02842233,0.024427285,0.017093436,-0.024092571,0.007710846,0,0,-0.044437203,0,0.187416559,0.024536185,0,0,0,0,0.031335056,-0.056345989,0,0,0,-0.069474214,0,0.030214593,-0.022743631,-0.011794646,0,0.538654791,0,0,0.189788843,0
AlTi Onshore - Buyout Composite,0,0.034787982,0,0.020375506,-0.067602775,0,0.020508507,0,0.006914282,0.015792087,0.014545018,0,0,0.009894035,0,0.008566966,-0.002955027,0,0.031965859,-0.007845436,0,0.002438004,0,0,0.004353099,0.024666483,0,0,-0.001513883,0,0,0,0.003293205,0.002391329,0,0,0.007976428,0,0.907515946,0.108311374
AlTi Onshore - Impact PE Composite,-0.002616639,0.00221184,0,-0.004241311,0.187597001,-0.028878014,-0.00688281,0,0.006535075,-0.002130535,0.011583806,-0.021067427,-0.012160785,-0.016374199,-0.00484998,0,-0.007818049,0,0.042274161,-0.005205604,0,-0.025408176,-0.0202866,-0.082944354,0.008172384,0.023975864,0.000201455,0.017695751,-0.018727346,0,0,-0.003454015,0.017797669,0.003941614,0,-0.012844544,0,-0.08226216,0.853082954,0
AlTi Onshore - PE Composite,0,0.023655871,0,0,0.054716897,-0.016720239,0.000945783,0,0.005046444,0,0.0146733,-0.012156692,-0.008289724,0,0,0,-0.005995041,0,0.035995457,-0.011738171,-0.003102045,-0.00307807,-0.00208295,0,0.007076866,0.014585858,0,0,-0.00821546,0,0,-0.001055553,0.005352071,0.002666475,0,-0.007547453,0,0,0.907513793,0
AlTi Onshore - Private Credit Composite,0,0,0,0,0,0,-0.00279775,0,0.00047487,-3.61E-05,0.003355344,0.015562366,0,0,0.000639343,-0.011014328,0,0,0,-0.019427241,0,0,0,0.073910463,0,0.025332907,0,0.031762834,0,0,0,0.014052515,0.006314252,0.002110362,0,0,0,0,0,0.792427585
AlTi Onshore - Real Estate Composite,0,-0.02587041,0,0.038990385,-0.049204127,0,-0.069778142,-0.030717535,-0.020021558,-0.028443577,0.024425512,0.017129135,-0.024103836,0.007694967,0,0,-0.044501786,0,0.187431201,0.02452831,0,0,0,0,0.031366593,-0.056400498,0,0,0,-0.069368166,0,0.030240836,-0.022747648,-0.011793743,0,0.538615493,0,0,0.189598856,0
AlTi Onshore - Venture Composite,-0.002223394,0,0,-0.017932537,0.359370494,-0.052454962,-0.030993053,0,0.009740147,-0.024274897,0.002849371,-0.031921552,-0.021752335,-0.035511069,-0.017212446,0,-0.011889996,0,0.062372545,-0.005914791,0,-0.05690383,-0.052096691,-0.189226992,0.013773188,0.01882756,0.025511089,0.06721896,0,0.01363371,0,-0.008902823,0.030477251,0.00509257,0,-0.018650633,0,-0.172639451,0.812954104,-0.02022681
AlTi Tax-Advantaged Real Estate Fund LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012796593,0,0,0,0,0,0
Apollo Debt Solutions Class I,0,0,0,0.042077707,0,0,0,0,0,0,0,0.022772922,0.002909437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apollo Debt Solutions ProForma,0,0,0,0,0,-0.037789284,0,0.007939511,9.51E-05,0,0,0.033587923,0,-0.036744903,0,-0.017093793,0,0,0,-0.136985505,0,0,0,0,0,0.015330505,0.139864354,0.077477685,0,0,0,0,0.003967713,0,0.017645092,0.080689894,-0.066067424,0.160356797,0,0.479474258
Arcus Japan A Acc JPY,0,-0.691115369,1.777460295,0,0,0.063208152,0.041513055,0,0.054476178,0.010303361,-0.027919561,0.062340777,0.067093741,-0.00262508,-0.098916442,0.0277629,-0.28103893,-0.008285991,0,-0.235420969,-0.284981793,0,0,-0.087275876,0,-0.011008669,-0.089458232,0,-0.091785627,-0.557043095,0,-0.19825183,0,0.076265174,0,-0.079226899,0,0,0,0
Arcus Japan A Acc USD H,0,-0.660904163,1.759933992,0,0,0.053980214,0.035506843,0,0.054550986,0,-0.036109438,0.055614356,0.069219976,0,-0.100186405,0.023767962,-0.272679785,0,0,-0.243357547,-0.292710184,0,0,-0.041215523,-0.005032068,-0.037027007,-0.058682485,0,-0.04173133,-0.567685369,0,-0.21022288,0,0.077301567,0,-0.078397973,0,0,0,0
Arcus Japan Value Fund - Relative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artisan International Value Advisor,-0.024132077,0.399554182,0.089934137,0.080433109,0.056303786,0,0.048085736,0,0.032148684,0.060449168,0.043442366,0.016904728,-0.043994944,-0.034004339,-0.086545705,0.065697255,-0.131139725,0,0.094748608,-0.061061739,0,-0.001152015,0.072453121,0,0,0.178157339,0.025116705,0,0,-0.055070919,0,0,0.028389233,-0.003105522,-0.059175606,0.062710135,-0.019360815,0.280680194,-0.010088772,-0.00881151
